Timestamp,Heart Rate,RR Interval in seconds
2023-11-04 20:50:07+00:00,85,0.749
2023-11-04 20:50:08+00:00,85,0.75
2023-11-04 20:50:09+00:00,84,0.784
2023-11-04 20:50:10+00:00,83,0.849
2023-11-04 20:50:11+00:00,82,0.989
2023-11-04 20:50:12+00:00,78,0.976
2023-11-04 20:50:13+00:00,76,0.942
2023-11-04 20:50:14+00:00,75,0.929
2023-11-04 20:50:15+00:00,74,0.932
2023-11-04 20:50:16+00:00,73,0.856
2023-11-04 20:50:17+00:00,72,0.927
2023-11-04 20:50:18+00:00,71,0.912
2023-11-04 20:50:18+00:00,71,0.848
2023-11-04 20:50:19+00:00,71,0.896
2023-11-04 20:50:20+00:00,71,0.954
2023-11-04 20:50:21+00:00,70,0.84
2023-11-04 20:50:22+00:00,70,0.871
2023-11-04 20:50:23+00:00,70,0.883
2023-11-04 20:50:24+00:00,70,0.843
2023-11-04 20:50:25+00:00,70,0.855
2023-11-04 20:50:25+00:00,70,0.877
2023-11-04 20:50:26+00:00,70,0.855
2023-11-04 20:50:27+00:00,70,0.849
2023-11-04 20:50:28+00:00,70,0.9
2023-11-04 20:50:29+00:00,70,0.903
2023-11-04 20:50:30+00:00,69,0.86
2023-11-04 20:50:31+00:00,69,0.898
2023-11-04 20:50:32+00:00,69,0.896
2023-11-04 20:50:32+00:00,69,0.835
2023-11-04 20:50:33+00:00,69,0.858
2023-11-04 20:50:34+00:00,69,0.897
2023-11-04 20:50:35+00:00,69,0.831
2023-11-04 20:50:45+00:00,70,0.788
2023-11-04 20:50:46+00:00,71,0.798
2023-11-04 20:50:46+00:00,71,0.788
2023-11-04 20:50:47+00:00,72,0.768
2023-11-04 20:50:48+00:00,72,0.812
2023-11-04 20:50:49+00:00,73,0.828
2023-11-04 20:50:50+00:00,73,0.803
2023-11-04 20:50:51+00:00,73,0.807
2023-11-04 20:50:51+00:00,73,0.852
2023-11-04 20:50:52+00:00,73,0.888
2023-11-04 20:50:53+00:00,73,0.812
2023-11-04 20:50:54+00:00,72,0.796
2023-11-04 20:50:55+00:00,73,0.827
2023-11-04 20:50:55+00:00,73,0.829
2023-11-04 20:50:56+00:00,73,0.812
2023-11-04 20:50:57+00:00,73,0.784
2023-11-04 20:50:58+00:00,73,0.813
2023-11-04 20:50:59+00:00,73,0.842
2023-11-04 20:51:00+00:00,73,0.831
2023-11-04 20:51:00+00:00,73,0.8
2023-11-04 20:51:01+00:00,73,0.827
2023-11-04 20:51:02+00:00,73,0.804
2023-11-04 20:51:03+00:00,73,0.783
2023-11-04 20:51:04+00:00,74,0.776
2023-11-04 20:51:04+00:00,74,0.802
2023-11-04 20:51:05+00:00,74,0.824
2023-11-04 20:51:06+00:00,74,0.799
2023-11-04 20:51:07+00:00,74,0.827
2023-11-04 20:51:08+00:00,74,0.862
2023-11-04 20:51:09+00:00,74,0.893
2023-11-04 20:51:10+00:00,73,0.845
2023-11-04 20:51:10+00:00,73,0.854
2023-11-04 20:51:11+00:00,73,0.86
2023-11-04 20:51:12+00:00,72,0.863
2023-11-04 20:51:13+00:00,72,0.818
2023-11-04 20:51:14+00:00,72,0.835
2023-11-04 20:51:15+00:00,72,0.84
2023-11-04 20:51:15+00:00,72,0.832
2023-11-04 20:51:16+00:00,72,0.811
2023-11-04 20:51:17+00:00,72,0.83
2023-11-04 20:51:18+00:00,72,0.807
2023-11-04 20:51:18+00:00,72,0.787
2023-11-04 20:51:19+00:00,73,0.776
2023-11-04 20:51:20+00:00,73,0.771
2023-11-04 20:51:21+00:00,74,0.745
2023-11-04 20:51:21+00:00,74,0.731
2023-11-04 20:51:22+00:00,75,0.739
2023-11-04 20:51:23+00:00,75,0.733
2023-11-04 20:51:24+00:00,76,0.741
2023-11-04 20:51:25+00:00,77,0.779
2023-11-04 20:51:25+00:00,77,0.811
2023-11-04 20:51:26+00:00,77,0.798
2023-11-04 20:51:27+00:00,76,0.778
2023-11-04 20:51:28+00:00,76,0.81
2023-11-04 20:51:29+00:00,76,0.836
2023-11-04 20:51:29+00:00,76,0.828
2023-11-04 20:51:30+00:00,76,0.805
2023-11-04 20:51:31+00:00,75,0.827
2023-11-04 20:51:32+00:00,75,0.849
2023-11-04 20:51:33+00:00,75,0.877
2023-11-04 20:51:34+00:00,74,0.814
2023-11-04 20:51:35+00:00,74,0.81
2023-11-04 20:51:35+00:00,74,0.844
2023-11-04 20:51:36+00:00,74,0.87
2023-11-04 20:51:37+00:00,73,0.832
2023-11-04 20:51:38+00:00,73,0.84
2023-11-04 20:51:39+00:00,73,0.863
2023-11-04 20:51:40+00:00,72,0.853
2023-11-04 20:51:40+00:00,72,0.811
2023-11-04 20:51:41+00:00,72,0.837
2023-11-04 20:51:42+00:00,73,0.845
2023-11-04 20:51:43+00:00,72,0.824
2023-11-04 20:51:44+00:00,72,0.816
2023-11-04 20:51:44+00:00,72,0.819
2023-11-04 20:51:45+00:00,73,0.831
2023-11-04 20:51:46+00:00,73,0.806
2023-11-04 20:51:46+00:00,73,0.827
2023-11-04 20:51:47+00:00,73,0.563
2023-11-04 20:51:48+00:00,73,0.291
2023-11-04 20:51:49+00:00,74,0.791
2023-11-04 20:51:49+00:00,74,0.779
2023-11-04 20:51:50+00:00,74,0.795
2023-11-04 20:51:51+00:00,75,0.791
2023-11-04 20:51:52+00:00,75,0.78
2023-11-04 20:51:53+00:00,75,0.813
2023-11-04 20:51:53+00:00,75,0.85
2023-11-04 20:51:54+00:00,75,0.828
2023-11-04 20:51:55+00:00,75,0.85
2023-11-04 20:51:56+00:00,74,0.872
2023-11-04 20:51:57+00:00,74,0.857
2023-11-04 20:51:58+00:00,73,0.804
2023-11-04 20:51:59+00:00,73,0.821
2023-11-04 20:51:59+00:00,73,0.861
2023-11-04 20:52:00+00:00,73,0.84
2023-11-04 20:52:01+00:00,73,0.808
2023-11-04 20:52:02+00:00,73,0.857
2023-11-04 20:52:03+00:00,72,0.865
2023-11-04 20:52:03+00:00,72,0.812
2023-11-04 20:52:04+00:00,72,0.789
2023-11-04 20:52:05+00:00,73,0.769
2023-11-04 20:52:06+00:00,74,0.733
2023-11-04 20:52:06+00:00,74,0.717
2023-11-04 20:52:07+00:00,75,0.706
2023-11-04 20:52:08+00:00,77,0.711
2023-11-04 20:52:08+00:00,77,0.722
2023-11-04 20:52:09+00:00,77,0.722
2023-11-04 20:52:10+00:00,78,0.711
2023-11-04 20:52:11+00:00,79,0.711
2023-11-04 20:52:11+00:00,79,0.714
2023-11-04 20:52:12+00:00,80,0.701
2023-11-04 20:52:13+00:00,81,0.691
2023-11-04 20:52:13+00:00,81,0.695
2023-11-04 20:52:14+00:00,81,0.698
2023-11-04 20:52:15+00:00,82,0.692
2023-11-04 20:52:15+00:00,82,0.695
2023-11-04 20:52:16+00:00,83,0.696
2023-11-04 20:52:17+00:00,84,0.698
2023-11-04 20:52:17+00:00,84,0.689
2023-11-04 20:52:18+00:00,84,0.698
2023-11-04 20:52:19+00:00,84,0.685
2023-11-04 20:52:20+00:00,85,0.68
2023-11-04 20:52:20+00:00,85,0.69
2023-11-04 20:52:21+00:00,85,0.699
2023-11-04 20:52:22+00:00,85,0.7
2023-11-04 20:52:22+00:00,85,0.688
2023-11-04 20:52:23+00:00,86,0.683
2023-11-04 20:52:24+00:00,86,0.681
2023-11-04 20:52:24+00:00,86,0.67
2023-11-04 20:52:25+00:00,86,0.658
2023-11-04 20:52:26+00:00,87,0.658
2023-11-04 20:52:29+00:00,88,0.654
2023-11-04 20:52:30+00:00,88,0.651
2023-11-04 20:52:31+00:00,89,3.788
2023-11-04 20:52:31+00:00,89,0.608
2023-11-04 20:52:32+00:00,91,0.622
2023-11-04 20:52:32+00:00,91,0.629
2023-11-04 20:52:33+00:00,92,0.63
2023-11-04 20:52:34+00:00,92,0.629
2023-11-04 20:52:35+00:00,93,0.635
2023-11-04 20:52:35+00:00,93,0.677
2023-11-04 20:52:36+00:00,93,0.755
2023-11-04 20:52:37+00:00,92,0.774
2023-11-04 20:52:38+00:00,90,0.826
2023-11-04 20:52:39+00:00,84,0.867
2023-11-04 20:52:40+00:00,81,0.901
2023-11-04 20:52:40+00:00,81,0.899
2023-11-04 20:52:41+00:00,79,0.826
2023-11-04 20:52:42+00:00,78,0.773
2023-11-04 20:52:43+00:00,78,0.74
2023-11-04 20:52:43+00:00,78,0.731
2023-11-04 20:52:44+00:00,78,0.733
2023-11-04 20:52:45+00:00,79,0.739
2023-11-04 20:52:46+00:00,79,0.735
2023-11-04 20:52:46+00:00,79,0.757
2023-11-04 20:52:47+00:00,79,0.743
2023-11-04 20:52:48+00:00,79,0.761
2023-11-04 20:52:49+00:00,80,0.786
2023-11-04 20:52:50+00:00,79,0.812
2023-11-04 20:52:50+00:00,79,0.817
2023-11-04 20:52:51+00:00,78,0.764
2023-11-04 20:52:52+00:00,78,0.777
2023-11-04 20:52:53+00:00,78,0.791
2023-11-04 20:52:53+00:00,78,0.795
2023-11-04 20:52:54+00:00,78,0.774
2023-11-04 20:52:55+00:00,78,0.764
2023-11-04 20:52:56+00:00,78,0.794
2023-11-04 20:52:57+00:00,77,0.779
2023-11-04 20:52:57+00:00,77,0.772
2023-11-04 20:52:58+00:00,77,0.759
2023-11-04 20:52:59+00:00,78,0.774
2023-11-04 20:53:00+00:00,78,0.806
2023-11-04 20:53:01+00:00,77,0.824
2023-11-04 20:53:01+00:00,77,0.798
2023-11-04 20:53:02+00:00,77,0.792
2023-11-04 20:53:03+00:00,77,0.82
2023-11-04 20:53:04+00:00,76,0.82
2023-11-04 20:53:05+00:00,76,0.802
2023-11-04 20:53:05+00:00,76,0.785
2023-11-04 20:53:06+00:00,76,0.813
2023-11-04 20:53:16+00:00,75,0.807
2023-11-04 20:53:17+00:00,75,0.774
2023-11-04 20:53:17+00:00,75,0.79
2023-11-04 20:53:18+00:00,75,0.798
2023-11-04 20:53:19+00:00,76,0.782
2023-11-04 20:53:20+00:00,76,0.769
2023-11-04 20:53:21+00:00,76,0.789
2023-11-04 20:53:21+00:00,76,0.816
2023-11-04 20:53:22+00:00,76,0.791
2023-11-04 20:53:23+00:00,76,0.788
2023-11-04 20:53:24+00:00,76,0.806
2023-11-04 20:53:24+00:00,76,0.792
2023-11-04 20:53:25+00:00,76,0.769
2023-11-04 20:53:26+00:00,76,0.807
2023-11-04 20:53:27+00:00,76,0.831
2023-11-04 20:53:28+00:00,76,0.8
2023-11-04 20:53:29+00:00,75,0.8
2023-11-04 20:53:29+00:00,75,0.821
2023-11-04 20:53:30+00:00,75,0.804
2023-11-04 20:53:31+00:00,75,0.786
2023-11-04 20:53:32+00:00,75,0.806
2023-11-04 20:53:33+00:00,75,0.82
2023-11-04 20:53:33+00:00,75,0.79
2023-11-04 20:53:34+00:00,75,0.813
2023-11-04 20:53:35+00:00,75,0.82
2023-11-04 20:53:36+00:00,75,0.778
2023-11-04 20:53:37+00:00,75,0.783
2023-11-04 20:53:37+00:00,75,0.8
2023-11-04 20:53:38+00:00,75,0.784
2023-11-04 20:53:39+00:00,75,0.781
2023-11-04 20:53:40+00:00,75,0.814
2023-11-04 20:53:41+00:00,75,0.825
2023-11-04 20:53:41+00:00,75,0.795
2023-11-04 20:53:42+00:00,75,0.814
2023-11-04 20:53:43+00:00,75,0.799
2023-11-04 20:53:44+00:00,75,0.773
2023-11-04 20:53:44+00:00,75,0.764
2023-11-04 20:53:45+00:00,75,0.758
2023-11-04 20:53:46+00:00,76,0.753
2023-11-04 20:53:47+00:00,77,0.732
2023-11-04 20:53:47+00:00,77,0.731
2023-11-04 20:53:48+00:00,77,0.728
2023-11-04 20:53:49+00:00,78,0.714
2023-11-04 20:53:49+00:00,78,0.709
2023-11-04 20:53:50+00:00,79,0.696
2023-11-04 20:53:51+00:00,80,0.696
2023-11-04 20:53:51+00:00,80,0.694
2023-11-04 20:53:52+00:00,81,0.682
2023-11-04 20:53:53+00:00,81,0.689
2023-11-04 20:53:54+00:00,83,0.682
2023-11-04 20:53:54+00:00,83,0.682
2023-11-04 20:53:55+00:00,83,0.671
2023-11-04 20:53:56+00:00,85,0.665
2023-11-04 20:53:56+00:00,85,0.67
2023-11-04 20:53:57+00:00,86,0.671
2023-11-04 20:53:57+00:00,86,0.663
2023-11-04 20:53:58+00:00,86,0.664
2023-11-04 20:53:59+00:00,87,0.663
2023-11-04 20:54:00+00:00,87,0.661
2023-11-04 20:54:03+00:00,88,0.664
2023-11-04 20:54:04+00:00,89,0.673
2023-11-04 20:54:04+00:00,89,3.444
2023-11-04 20:54:05+00:00,89,0.701
2023-11-04 20:54:06+00:00,89,0.692
2023-11-04 20:54:06+00:00,89,0.68
2023-11-04 20:54:07+00:00,89,0.688
2023-11-04 20:54:08+00:00,89,0.687
2023-11-04 20:54:09+00:00,88,0.682
2023-11-04 20:54:09+00:00,88,0.694
2023-11-04 20:54:10+00:00,88,0.706
2023-11-04 20:54:11+00:00,87,0.714
2023-11-04 20:54:11+00:00,87,0.701
2023-11-04 20:54:12+00:00,87,0.698
2023-11-04 20:54:13+00:00,87,0.72
2023-11-04 20:54:14+00:00,86,0.73
2023-11-04 20:54:14+00:00,86,0.722
2023-11-04 20:54:15+00:00,86,0.766
2023-11-04 20:54:16+00:00,85,0.833
2023-11-04 20:54:17+00:00,84,0.868
2023-11-04 20:54:18+00:00,81,0.809
2023-11-04 20:54:18+00:00,81,0.789
2023-11-04 20:54:19+00:00,80,0.807
2023-11-04 20:54:20+00:00,80,0.821
2023-11-04 20:54:21+00:00,79,0.808
2023-11-04 20:54:22+00:00,78,0.788
2023-11-04 20:54:22+00:00,78,0.758
2023-11-04 20:54:23+00:00,78,0.753
2023-11-04 20:54:24+00:00,78,0.77
2023-11-04 20:54:25+00:00,78,0.748
2023-11-04 20:54:25+00:00,78,0.752
2023-11-04 20:54:26+00:00,79,0.789
2023-11-04 20:54:27+00:00,79,0.841
2023-11-04 20:54:28+00:00,78,0.821
2023-11-04 20:54:29+00:00,78,0.8
2023-11-04 20:54:30+00:00,77,0.845
2023-11-04 20:54:30+00:00,77,0.866
2023-11-04 20:54:31+00:00,76,0.806
2023-11-04 20:54:32+00:00,76,0.822
2023-11-04 20:54:33+00:00,75,0.834
2023-11-04 20:54:34+00:00,75,0.81
2023-11-04 20:54:34+00:00,75,0.811
2023-11-04 20:54:35+00:00,75,0.813
2023-11-04 20:54:36+00:00,75,0.794
2023-11-04 20:54:37+00:00,75,0.775
2023-11-04 20:54:38+00:00,75,0.801
2023-11-04 20:54:38+00:00,75,0.828
2023-11-04 20:54:39+00:00,75,0.797
2023-11-04 20:54:40+00:00,75,0.795
2023-11-04 20:54:41+00:00,75,0.824
2023-11-04 20:54:42+00:00,75,0.824
2023-11-04 20:54:43+00:00,75,0.8
2023-11-04 20:54:43+00:00,75,0.819
2023-11-04 20:54:44+00:00,74,0.854
2023-11-04 20:54:45+00:00,74,0.836
2023-11-04 20:54:46+00:00,74,0.84
2023-11-04 20:54:47+00:00,74,0.863
2023-11-04 20:54:48+00:00,73,0.85
2023-11-04 20:54:49+00:00,73,0.836
2023-11-04 20:54:49+00:00,73,0.875
2023-11-04 20:54:50+00:00,73,0.873
2023-11-04 20:54:51+00:00,72,0.821
2023-11-04 20:54:52+00:00,72,0.851
2023-11-04 20:54:53+00:00,72,0.927
2023-11-04 20:54:54+00:00,72,0.897
2023-11-04 20:54:55+00:00,71,0.903
2023-11-04 20:54:56+00:00,71,0.917
2023-11-04 20:54:57+00:00,70,0.873
2023-11-04 20:54:57+00:00,70,0.916
2023-11-04 20:54:58+00:00,70,0.829
2023-11-04 20:54:59+00:00,69,0.771
2023-11-04 20:55:00+00:00,71,0.752
2023-11-04 20:55:00+00:00,71,0.755
2023-11-04 20:55:01+00:00,72,0.756
2023-11-04 20:55:02+00:00,73,0.768
2023-11-04 20:55:03+00:00,73,0.839
2023-11-04 20:55:04+00:00,73,0.892
2023-11-04 20:55:05+00:00,73,0.841
2023-11-04 20:55:05+00:00,73,0.822
2023-11-04 20:55:06+00:00,73,0.819
2023-11-04 20:55:07+00:00,73,0.81
2023-11-04 20:55:08+00:00,73,0.777
2023-11-04 20:55:08+00:00,73,0.783
2023-11-04 20:55:09+00:00,73,0.78
2023-11-04 20:55:10+00:00,74,0.755
2023-11-04 20:55:11+00:00,75,0.758
2023-11-04 20:55:11+00:00,75,0.776
2023-11-04 20:55:12+00:00,75,0.755
2023-11-04 20:55:13+00:00,75,0.753
2023-11-04 20:55:14+00:00,76,0.772
2023-11-04 20:55:15+00:00,76,0.775
2023-11-04 20:55:15+00:00,76,0.79
2023-11-04 20:55:16+00:00,76,0.785
2023-11-04 20:55:17+00:00,76,0.801
2023-11-04 20:55:18+00:00,76,0.811
2023-11-04 20:55:19+00:00,76,0.811
2023-11-04 20:55:19+00:00,76,0.818
2023-11-04 20:55:20+00:00,76,0.837
2023-11-04 20:55:21+00:00,75,0.814
2023-11-04 20:55:22+00:00,75,0.815
2023-11-04 20:55:23+00:00,75,0.842
2023-11-04 20:55:24+00:00,74,0.813
2023-11-04 20:55:24+00:00,74,0.779
2023-11-04 20:55:25+00:00,75,0.761
2023-11-04 20:55:26+00:00,75,0.777
2023-11-04 20:55:27+00:00,75,0.789
2023-11-04 20:55:28+00:00,75,0.803
2023-11-04 20:55:28+00:00,75,0.861
2023-11-04 20:55:29+00:00,75,0.803
2023-11-04 20:55:30+00:00,75,0.808
2023-11-04 20:55:31+00:00,75,0.857
2023-11-04 20:55:32+00:00,74,0.854
2023-11-04 20:55:33+00:00,74,0.841
2023-11-04 20:55:34+00:00,73,0.934
2023-11-04 20:55:34+00:00,73,0.898
2023-11-04 20:55:35+00:00,72,0.817
2023-11-04 20:55:36+00:00,72,0.781
2023-11-04 20:55:37+00:00,73,0.761
2023-11-04 20:55:37+00:00,73,0.746
2023-11-04 20:55:47+00:00,75,0.891
2023-11-04 20:55:48+00:00,74,0.909
2023-11-04 20:55:49+00:00,73,0.837
2023-11-04 20:55:50+00:00,73,0.864
2023-11-04 20:55:51+00:00,73,0.932
2023-11-04 20:55:52+00:00,72,0.985
2023-11-04 20:55:53+00:00,71,1.004
2023-11-04 20:55:54+00:00,70,0.911
2023-11-04 20:55:55+00:00,69,0.926
2023-11-04 20:55:56+00:00,69,0.937
2023-11-04 20:55:56+00:00,69,0.939
2023-11-04 20:55:57+00:00,68,0.874
2023-11-04 20:55:58+00:00,68,0.851
2023-11-04 20:55:59+00:00,68,0.859
2023-11-04 20:56:00+00:00,68,0.859
2023-11-04 20:56:01+00:00,68,0.854
2023-11-04 20:56:02+00:00,69,0.838
2023-11-04 20:56:03+00:00,69,0.882
2023-11-04 20:56:03+00:00,69,0.915
2023-11-04 20:56:04+00:00,69,0.923
2023-11-04 20:56:05+00:00,68,0.904
2023-11-04 20:56:06+00:00,68,0.906
2023-11-04 20:56:07+00:00,68,0.913
2023-11-04 20:56:08+00:00,68,0.911
2023-11-04 20:56:09+00:00,68,0.861
2023-11-04 20:56:10+00:00,68,0.882
2023-11-04 20:56:11+00:00,68,0.895
2023-11-04 20:56:12+00:00,68,0.904
2023-11-04 20:56:12+00:00,68,0.876
2023-11-04 20:56:13+00:00,68,0.894
2023-11-04 20:56:14+00:00,68,0.895
2023-11-04 20:56:15+00:00,68,0.846
2023-11-04 20:56:16+00:00,68,0.874
2023-11-04 20:56:17+00:00,68,0.893
2023-11-04 20:56:18+00:00,68,0.896
2023-11-04 20:56:19+00:00,68,0.859
2023-11-04 20:56:19+00:00,68,0.873
2023-11-04 20:56:20+00:00,68,0.889
2023-11-04 20:56:21+00:00,68,0.886
2023-11-04 20:56:22+00:00,68,0.848
2023-11-04 20:56:23+00:00,68,0.825
2023-11-04 20:56:24+00:00,68,0.864
2023-11-04 20:56:25+00:00,69,0.902
2023-11-04 20:56:26+00:00,69,0.883
2023-11-04 20:56:26+00:00,69,0.864
2023-11-04 20:56:27+00:00,69,0.896
2023-11-04 20:56:28+00:00,69,0.902
2023-11-04 20:56:29+00:00,68,0.888
2023-11-04 20:56:30+00:00,68,0.853
2023-11-04 20:56:31+00:00,68,0.848
2023-11-04 20:56:32+00:00,69,0.855
2023-11-04 20:56:32+00:00,69,0.865
2023-11-04 20:56:33+00:00,69,0.833
2023-11-04 20:56:34+00:00,69,0.826
2023-11-04 20:56:35+00:00,69,0.854
2023-11-04 20:56:36+00:00,70,0.879
2023-11-04 20:56:37+00:00,70,0.868
2023-11-04 20:56:38+00:00,70,0.824
2023-11-04 20:56:38+00:00,70,0.846
2023-11-04 20:56:39+00:00,70,0.87
2023-11-04 20:56:40+00:00,70,0.844
2023-11-04 20:56:41+00:00,70,0.826
2023-11-04 20:56:42+00:00,70,0.862
2023-11-04 20:56:43+00:00,70,0.882
2023-11-04 20:56:43+00:00,70,0.837
2023-11-04 20:56:44+00:00,70,0.836
2023-11-04 20:56:45+00:00,70,0.864
2023-11-04 20:56:46+00:00,70,0.839
2023-11-04 20:56:47+00:00,70,0.819
2023-11-04 20:56:48+00:00,70,0.857
2023-11-04 20:56:49+00:00,70,0.863
2023-11-04 20:56:49+00:00,70,0.823
2023-11-04 20:56:50+00:00,71,0.819
2023-11-04 20:56:51+00:00,71,0.842
2023-11-04 20:56:52+00:00,71,0.849
2023-11-04 20:56:53+00:00,71,0.811
2023-11-04 20:56:54+00:00,71,0.819
2023-11-04 20:56:54+00:00,71,0.846
2023-11-04 20:56:55+00:00,71,0.851
2023-11-04 20:56:56+00:00,71,0.825
2023-11-04 20:56:57+00:00,71,0.869
2023-11-04 20:56:58+00:00,71,0.89
2023-11-04 20:56:59+00:00,71,0.857
2023-11-04 20:57:00+00:00,71,0.889
2023-11-04 20:57:01+00:00,70,0.91
2023-11-04 20:57:01+00:00,70,0.915
2023-11-04 20:57:02+00:00,70,0.863
2023-11-04 20:57:03+00:00,70,0.898
2023-11-04 20:57:04+00:00,69,0.892
2023-11-04 20:57:05+00:00,69,0.86
2023-11-04 20:57:06+00:00,69,0.867
2023-11-04 20:57:07+00:00,69,0.908
2023-11-04 20:57:08+00:00,69,0.932
2023-11-04 20:57:09+00:00,69,0.888
2023-11-04 20:57:10+00:00,68,0.903
2023-11-04 20:57:10+00:00,68,0.931
2023-11-04 20:57:11+00:00,68,0.909
2023-11-04 20:57:12+00:00,68,0.86
2023-11-04 20:57:13+00:00,68,0.848
2023-11-04 20:57:14+00:00,68,0.849
2023-11-04 20:57:15+00:00,69,0.812
2023-11-04 20:57:15+00:00,69,0.803
2023-11-04 20:57:16+00:00,69,0.818
2023-11-04 20:57:17+00:00,70,0.864
2023-11-04 20:57:18+00:00,70,0.888
2023-11-04 20:57:19+00:00,70,0.85
2023-11-04 20:57:20+00:00,70,0.836
2023-11-04 20:57:21+00:00,70,0.875
2023-11-04 20:57:21+00:00,70,0.902
2023-11-04 20:57:22+00:00,70,0.853
2023-11-04 20:57:23+00:00,69,0.832
2023-11-04 20:57:24+00:00,70,0.858
2023-11-04 20:57:25+00:00,70,0.859
2023-11-04 20:57:26+00:00,70,0.825
2023-11-04 20:57:26+00:00,70,0.818
2023-11-04 20:57:27+00:00,70,0.801
2023-11-04 20:57:28+00:00,71,0.759
2023-11-04 20:57:29+00:00,72,0.776
2023-11-04 20:57:29+00:00,72,0.796
2023-11-04 20:57:30+00:00,72,0.79
2023-11-04 20:57:31+00:00,73,0.765
2023-11-04 20:57:32+00:00,74,0.756
2023-11-04 20:57:32+00:00,74,0.765
2023-11-04 20:57:33+00:00,74,0.749
2023-11-04 20:57:34+00:00,75,0.745
2023-11-04 20:57:35+00:00,76,0.75
2023-11-04 20:57:35+00:00,76,0.742
2023-11-04 20:57:36+00:00,76,0.728
2023-11-04 20:57:37+00:00,77,0.728
2023-11-04 20:57:38+00:00,78,0.729
2023-11-04 20:57:38+00:00,78,0.727
2023-11-04 20:57:39+00:00,78,0.723
2023-11-04 20:57:40+00:00,79,0.711
2023-11-04 20:57:40+00:00,79,0.689
2023-11-04 20:57:41+00:00,80,0.692
2023-11-04 20:57:42+00:00,81,0.672
2023-11-04 20:57:42+00:00,81,0.678
2023-11-04 20:57:43+00:00,82,0.684
2023-11-04 20:57:44+00:00,83,0.692
2023-11-04 20:57:44+00:00,83,0.684
2023-11-04 20:57:45+00:00,84,0.675
2023-11-04 20:57:46+00:00,85,0.68
2023-11-04 20:57:46+00:00,85,0.684
2023-11-04 20:57:47+00:00,85,0.677
2023-11-04 20:57:48+00:00,86,0.684
2023-11-04 20:57:49+00:00,86,0.691
2023-11-04 20:57:49+00:00,86,0.691
2023-11-04 20:57:50+00:00,86,0.68
2023-11-04 20:57:51+00:00,87,0.682
2023-11-04 20:57:51+00:00,87,0.687
2023-11-04 20:57:52+00:00,87,0.689
2023-11-04 20:57:53+00:00,87,0.688
2023-11-04 20:57:53+00:00,87,0.68
2023-11-04 20:57:54+00:00,87,0.69
2023-11-04 20:57:55+00:00,87,0.71
2023-11-04 20:57:56+00:00,86,0.728
2023-11-04 20:57:56+00:00,86,0.705
2023-11-04 20:57:57+00:00,86,0.725
2023-11-04 20:57:58+00:00,86,0.739
2023-11-04 20:57:59+00:00,85,0.743
2023-11-04 20:57:59+00:00,85,0.726
2023-11-04 20:58:00+00:00,84,0.731
2023-11-04 20:58:01+00:00,84,0.747
2023-11-04 20:58:01+00:00,84,0.748
2023-11-04 20:58:02+00:00,83,0.716
2023-11-04 20:58:03+00:00,83,0.715
2023-11-04 20:58:03+00:00,83,0.717
2023-11-04 20:58:04+00:00,83,0.698
2023-11-04 20:58:05+00:00,84,0.648
2023-11-04 20:58:05+00:00,84,0.676
2023-11-04 20:58:06+00:00,85,0.667
2023-11-04 20:58:07+00:00,86,0.637
2023-11-04 20:58:07+00:00,86,0.646
2023-11-04 20:58:08+00:00,87,0.648
2023-11-04 20:58:18+00:00,98,0.614
2023-11-04 20:58:18+00:00,98,0.624
2023-11-04 20:58:19+00:00,98,0.623
2023-11-04 20:58:20+00:00,97,0.625
2023-11-04 20:58:20+00:00,97,0.632
2023-11-04 20:58:21+00:00,97,0.64
2023-11-04 20:58:22+00:00,96,0.638
2023-11-04 20:58:22+00:00,96,0.637
2023-11-04 20:58:23+00:00,96,0.64
2023-11-04 20:58:24+00:00,95,0.636
2023-11-04 20:58:24+00:00,95,0.633
2023-11-04 20:58:25+00:00,95,0.625
2023-11-04 20:58:25+00:00,95,0.627
2023-11-04 20:58:26+00:00,95,0.631
2023-11-04 20:58:27+00:00,95,0.633
2023-11-04 20:58:27+00:00,95,0.624
2023-11-04 20:58:28+00:00,95,0.631
2023-11-04 20:58:29+00:00,95,0.635
2023-11-04 20:58:29+00:00,95,0.637
2023-11-04 20:58:30+00:00,95,0.646
2023-11-04 20:58:31+00:00,95,0.642
2023-11-04 20:58:31+00:00,95,0.644
2023-11-04 20:58:32+00:00,94,0.637
2023-11-04 20:58:32+00:00,94,0.634
2023-11-04 20:58:33+00:00,94,0.628
2023-11-04 20:58:34+00:00,95,0.623
2023-11-04 20:58:34+00:00,95,0.615
2023-11-04 20:58:35+00:00,96,0.612
2023-11-04 20:58:35+00:00,96,0.61
2023-11-04 20:58:36+00:00,96,0.615
2023-11-04 20:58:37+00:00,96,0.619
2023-11-04 20:58:37+00:00,96,0.617
2023-11-04 20:58:38+00:00,97,0.619
2023-11-04 20:58:39+00:00,97,0.635
2023-11-04 20:58:39+00:00,97,0.652
2023-11-04 20:58:40+00:00,96,0.649
2023-11-04 20:58:41+00:00,95,0.646
2023-11-04 20:58:41+00:00,95,0.646
2023-11-04 20:58:42+00:00,94,0.658
2023-11-04 20:58:43+00:00,94,0.647
2023-11-04 20:58:43+00:00,94,0.646
2023-11-04 20:58:44+00:00,93,0.641
2023-11-04 20:58:44+00:00,93,0.637
2023-11-04 20:58:45+00:00,94,0.634
